OrderDetailCode,OrderDate,ProductNumber,ProductTypeCode,ProductLineCode,SalesStaffCode,SalesBranchCode,SalesCountryCode,SalesTerritoryCode,VendorContactCode,VendorSiteCode,VendorCode,VendorTypeCode,OrderMethodCode,OrderMethod,Quantity,UnitCost,UnitPrice,UnitSalePrice,Revenue,Sale Cost,Margin
78342,20010915,2,1,1,70,21,3,1,99,86,104,6,5,Web,34,9.22,11.98,11.98,407.32,313.48,93.84
78388,20010915,4,1,1,70,21,3,1,99,86,104,6,5,Web,62,5,7,7,434,310,124
78582,20010915,11,2,1,70,21,3,1,99,86,104,6,5,Web,14,250,350,350,4900,3500,1400
78658,20010915,12,2,1,70,21,3,1,99,86,104,6,5,Web,32,473.07,615,568.6,18195.2,15138.24,3056.96
78840,20010915,17,3,1,70,21,3,1,99,86,104,6,5,Web,26,60,84,84,2184,1560,624
78955,20010915,20,3,1,70,21,3,1,99,86,104,6,5,Web,18,78.55,109.98,109.98,1979.64,1413.9,565.74
79518,20010915,37,5,1,70,21,3,1,99,86,104,6,5,Web,38,28.75,46,46,1748,1092.5,655.5
79662,20010915,43,6,2,70,21,3,1,99,86,104,6,5,Web,36,126.66,190,190,6840,4559.76,2280.24
79719,20010915,46,7,2,70,21,3,1,99,86,104,6,5,Web,18,52.86,74,74,1332,951.48,380.52
79928,20010915,55,8,2,70,21,3,1,99,86,104,6,5,Web,30,4,8,8,240,120,120
79963,20010915,56,8,2,70,21,3,1,99,86,104,6,5,Web,16,9,18,18,288,144,144
80022,20010915,58,9,2,70,21,3,1,99,86,104,6,5,Web,16,57.13,79.98,79.98,1279.68,914.08,365.6
80399,20010915,72,11,3,70,21,3,1,99,86,104,6,5,Web,26,72.5,145,145,3770,1885,1885
80515,20010915,76,12,3,70,21,3,1,99,86,104,6,5,Web,56,23.53,40,40,2240,1317.68,922.32
80560,20010915,77,12,3,70,21,3,1,99,86,104,6,5,Web,48,45,90,90,4320,2160,2160
80425,20011022,73,12,3,70,21,3,1,152,139,118,2,7,Sales visit,34,8.56,11.98,11.98,407.32,291.04,116.28
78324,20010929,2,1,1,70,21,3,1,177,164,124,6,2,Telephone,58,9.22,11.98,11.98,694.84,534.76,160.08
78366,20010929,3,1,1,70,21,3,1,177,164,124,6,2,Telephone,28,15.93,21.98,21.98,615.44,446.04,169.4
78482,20010929,8,1,1,70,21,3,1,177,164,124,6,2,Telephone,16,75,129,129,2064,1200,864
78576,20010929,10,1,1,70,21,3,1,177,164,124,6,2,Telephone,24,10,17,17,408,240,168
78704,20010929,13,2,1,70,21,3,1,177,164,124,6,2,Telephone,44,392.57,529.98,529.98,23319.12,17273.08,6046.04
78938,20010929,19,3,1,70,21,3,1,177,164,124,6,2,Telephone,42,150,240,240,10080,6300,3780
78962,20010929,20,3,1,70,21,3,1,177,164,124,6,2,Telephone,20,78.55,109.98,109.98,2199.6,1571,628.6
79563,20010929,39,5,1,70,21,3,1,177,164,124,6,2,Telephone,46,40.63,65,65,2990,1868.98,1121.02
79602,20010929,41,5,1,70,21,3,1,177,164,124,6,2,Telephone,20,24.62,32,32,640,492.4,147.6
79637,20010929,42,6,2,70,21,3,1,177,164,124,6,2,Telephone,18,106.66,160,160,2880,1919.88,960.12
79817,20010929,51,8,2,70,21,3,1,177,164,124,6,2,Telephone,32,35,70,70,2240,1120,1120
80384,20010929,71,11,3,70,21,3,1,177,164,124,6,2,Telephone,24,60,90,90,2160,1440,720
80531,20010929,76,12,3,70,21,3,1,177,164,124,6,2,Telephone,62,23.53,40,40,2480,1458.86,1021.14
80692,20010929,85,14,3,70,21,3,1,177,164,124,6,2,Telephone,10,176.47,299.98,299.98,2999.8,1764.7,1235.1
74761,19990615,88,15,4,70,21,3,1,122,111,111,7,2,Telephone,76,1.88,6.63,6.63,503.88,142.88,361
74332,19990623,68,11,3,70,21,3,1,123,112,111,7,3,Mail,34,47.56,61.84,61.84,2102.56,1617.04,485.52
74418,19990623,72,11,3,70,21,3,1,123,112,111,7,3,Mail,20,74.15,148.3,148.3,2966,1483,1483
73728,19990521,24,4,1,70,21,3,1,127,114,113,2,5,Web,32,64.05,76.86,76.86,2459.52,2049.6,409.92
73928,19990521,31,5,1,70,21,3,1,127,114,113,2,5,Web,28,8.14,16.29,16.29,456.12,227.92,228.2
74685,19990521,86,15,4,70,21,3,1,127,114,113,2,5,Web,100,1.86,5.59,5.59,559,186,373
74764,19990521,88,15,4,70,21,3,1,127,114,113,2,5,Web,80,1.88,6.63,6.63,530.4,150.4,380
74814,19990521,89,15,4,70,21,3,1,127,114,113,2,5,Web,106,2.33,6.55,6.55,694.3,246.98,447.32
74940,19990521,93,16,4,70,21,3,1,127,114,113,2,5,Web,76,1.79,4.5,4.5,342,136.04,205.96
73490,19990625,16,2,1,70,21,3,1,153,138,118,2,3,Mail,170,1.02,2.06,2.06,350.2,173.4,176.8
73865,19990625,29,4,1,70,21,3,1,153,138,118,2,3,Mail,18,43.22,73.5,73.5,1323,777.96,545.04
74430,19990625,73,12,3,70,21,3,1,153,138,118,2,3,Mail,28,9.13,12.78,12.78,357.84,255.64,102.2
74454,19990625,74,12,3,70,21,3,1,153,138,118,2,3,Mail,48,11.89,16.64,16.64,798.72,570.72,228
74727,19990625,87,15,4,70,21,3,1,153,138,118,2,3,Mail,42,1.83,5.5,5.5,231,76.86,154.14
74942,19990625,93,16,4,70,21,3,1,153,138,118,2,3,Mail,104,1.79,4.5,4.5,468,186.16,281.84
75024,19990625,95,16,4,70,21,3,1,153,138,118,2,3,Mail,148,2.76,5.55,5.55,821.4,408.48,412.92
75845,20000601,15,2,1,70,21,3,1,110,95,106,8,1,Fax,18,504.54,756.82,756.82,13622.76,9081.72,4541.04
76385,20000601,33,5,1,70,21,3,1,110,95,106,8,1,Fax,58,18.2,27.3,27.3,1583.4,1055.6,527.8
77328,20000601,68,11,3,70,21,3,1,110,95,106,8,1,Fax,58,46.2,60.06,60.06,3483.48,2679.6,803.88
77759,20000601,88,15,4,70,21,3,1,110,95,106,8,1,Fax,42,1.91,6.73,6.73,282.66,80.22,202.44
76180,20000617,27,4,1,70,21,3,1,109,98,106,8,3,Mail,10,245.44,441.8,441.8,4418,2454.4,1963.6
75735,20000607,13,2,1,70,21,3,1,127,114,113,2,7,Sales visit,32,398.41,537.84,519.71,16630.72,12749.12,3881.6
76087,20000607,24,4,1,70,21,3,1,127,114,113,2,7,Sales visit,32,63.95,76.73,76.73,2455.36,2046.4,408.96
76236,20000607,29,4,1,70,21,3,1,127,114,113,2,7,Sales visit,16,41.77,71.02,71.02,1136.32,668.32,468
77166,20000607,63,10,3,70,21,3,1,127,114,113,2,7,Sales visit,22,30.63,45.97,45.97,1011.34,673.86,337.48
77787,20000607,89,15,4,70,21,3,1,127,114,113,2,7,Sales visit,64,2.48,6.96,6.96,445.44,158.72,286.72
77885,20000607,93,16,4,70,21,3,1,127,114,113,2,7,Sales visit,56,1.92,4.82,4.82,269.92,107.52,162.4
76300,20000530,31,5,1,70,21,3,1,152,139,118,2,7,Sales visit,32,7.8,15.6,15.6,499.2,249.6,249.6
76327,20000530,32,5,1,70,21,3,1,152,139,118,2,7,Sales visit,46,16.87,25.31,25.31,1164.26,776.02,388.24
77700,20000530,86,15,4,70,21,3,1,152,139,118,2,7,Sales visit,42,1.91,5.76,5.76,241.92,80.22,161.7
77947,20000530,95,16,4,70,21,3,1,152,139,118,2,7,Sales visit,78,2.94,5.88,5.88,458.64,229.32,229.32
76191,20000607,28,4,1,70,21,3,1,115,103,109,8,4,E-mail,22,24.35,30.44,30.44,669.68,535.7,133.98
76273,20000607,30,5,1,70,21,3,1,115,103,109,8,4,E-mail,20,6.78,13.57,13.57,271.4,135.6,135.8
78119,20000607,106,19,5,70,21,3,1,115,103,109,8,4,E-mail,4,551.46,992.65,992.65,3970.6,2205.84,1764.76
78161,20000607,108,19,5,70,21,3,1,115,103,109,8,4,E-mail,4,479.39,862.9,862.9,3451.6,1917.56,1534.04
78277,20000607,115,21,5,70,21,3,1,115,103,109,8,4,E-mail,46,5.01,10.03,10.03,461.38,230.46,230.92
80408,20010605,72,11,3,70,21,3,1,123,112,111,7,4,E-mail,34,72.5,145,145,4930,2465,2465
78771,20010612,15,2,1,70,21,3,1,136,124,115,4,5,Web,24,490,735,568.36,13640.64,11760,1880.64
79085,20010612,25,4,1,70,21,3,1,136,124,115,4,5,Web,34,166.66,250,250,8500,5666.44,2833.56
79320,20010612,31,5,1,70,21,3,1,136,124,115,4,5,Web,28,7.5,15,15,420,210,210
79374,20010612,33,5,1,70,21,3,1,136,124,115,4,5,Web,58,18,27,27,1566,1044,522
80250,20010612,66,10,3,70,21,3,1,136,124,115,4,5,Web,16,45,90,90,1440,720,720
80563,20010612,77,12,3,70,21,3,1,136,124,115,4,5,Web,50,45,90,90,4500,2250,2250
80626,20010612,82,14,3,70,21,3,1,136,124,115,4,5,Web,42,20,30,30,1260,840,420
80718,20010612,85,14,3,70,21,3,1,136,124,115,4,5,Web,24,176.47,299.98,299.98,7199.52,4235.28,2964.24
80826,20010612,91,16,4,70,21,3,1,136,124,115,4,5,Web,32,2,5,5,160,64,96
80928,20010612,98,17,4,70,21,3,1,136,124,115,4,5,Web,32,3,6,6,192,96,96
78728,20010622,14,2,1,70,21,3,1,108,96,106,8,1,Fax,36,476,595,560,20160,17136,3024
78806,20010622,16,2,1,70,21,3,1,108,96,106,8,1,Fax,184,1,2,2,368,184,184
79288,20010622,30,5,1,70,21,3,1,108,96,106,8,1,Fax,28,6.75,13.5,13.5,378,189,189
81103,20010605,108,19,5,70,21,3,1,115,103,109,8,7,Sales visit,6,472.22,849.98,849.98,5099.88,2833.32,2266.56
81141,20010605,110,20,5,70,21,3,1,115,103,109,8,7,Sales visit,22,60,120,120,2640,1320,1320
81183,20010605,113,21,5,70,21,3,1,115,103,109,8,7,Sales visit,26,6,12,12,312,156,156
78287,20010519,1,1,1,70,21,3,1,177,164,124,6,4,E-mail,36,4,6,6,216,144,72
78543,20010519,9,1,1,70,21,3,1,177,164,124,6,4,E-mail,12,9,11.97,11.97,143.64,108,35.64
78588,20010519,11,2,1,70,21,3,1,177,164,124,6,4,E-mail,18,250,350,350,6300,4500,1800
79020,20010519,22,3,1,70,21,3,1,177,164,124,6,4,E-mail,8,10,15,15,120,80,40
79431,20010519,34,5,1,70,21,3,1,177,164,124,6,4,E-mail,88,28.12,44.99,44.99,3959.12,2474.56,1484.56
79574,20010519,40,5,1,70,21,3,1,177,164,124,6,4,E-mail,66,17.97,25,25,1650,1186.02,463.98
79627,20010519,42,6,2,70,21,3,1,177,164,124,6,4,E-mail,30,106.66,160,160,4800,3199.8,1600.2
79643,20010519,43,6,2,70,21,3,1,177,164,124,6,4,E-mail,44,126.66,190,190,8360,5573.04,2786.96
79678,20010519,44,6,2,70,21,3,1,177,164,124,6,4,E-mail,18,231.11,346.66,346.66,6239.88,4159.98,2079.9
79791,20010519,50,8,2,70,21,3,1,177,164,124,6,4,E-mail,96,2,4,4,384,192,192
79878,20010519,53,8,2,70,21,3,1,177,164,124,6,4,E-mail,32,28.55,39.99,39.99,1279.68,913.6,366.08
79942,20010519,55,8,2,70,21,3,1,177,164,124,6,4,E-mail,68,4,8,8,544,272,272
80016,20010519,58,9,2,70,21,3,1,177,164,124,6,4,E-mail,18,57.13,79.98,79.98,1439.64,1028.34,411.3
80076,20010519,60,9,2,70,21,3,1,177,164,124,6,4,E-mail,32,10,20,20,640,320,320
80112,20010519,61,9,2,70,21,3,1,177,164,124,6,4,E-mail,42,20,40,40,1680,840,840
80294,20010519,67,10,3,70,21,3,1,177,164,124,6,4,E-mail,48,116.19,243.99,243.99,11711.52,5577.12,6134.4
80506,20010519,75,12,3,70,21,3,1,177,164,124,6,4,E-mail,54,80,110.4,110.4,5961.6,4320,1641.6
80857,20010519,92,16,4,70,21,3,1,177,164,124,6,4,E-mail,20,2,5,5,100,40,60
73312,19990814,11,2,1,70,21,3,1,108,96,106,8,2,Telephone,14,264.38,370.13,370.13,5181.82,3701.32,1480.5
74010,19990814,33,5,1,70,21,3,1,108,96,106,8,2,Telephone,46,19.62,29.44,29.44,1354.24,902.52,451.72
73497,19990819,16,2,1,70,21,3,1,152,139,118,2,2,Telephone,130,1.02,2.06,2.06,267.8,132.6,135.2
74329,19990819,68,11,3,70,21,3,1,152,139,118,2,2,Telephone,18,47.56,61.84,61.84,1113.12,856.08,257.04
74784,19990819,88,15,4,70,21,3,1,152,139,118,2,2,Telephone,68,1.88,6.63,6.63,450.84,127.84,323
73141,19990816,4,1,1,70,21,3,1,176,167,124,6,2,Telephone,38,5.23,7.32,7.32,278.16,198.74,79.42
73237,19990816,9,1,1,70,21,3,1,176,167,124,6,2,Telephone,8,9.93,13.22,13.22,105.76,79.44,26.32
73366,19990816,12,2,1,70,21,3,1,176,167,124,6,2,Telephone,30,500.67,650.89,545.34,16360.2,15020.1,1340.1
73608,19990816,19,3,1,70,21,3,1,176,167,124,6,2,Telephone,18,165.72,265.14,265.14,4772.52,2982.96,1789.56
73696,19990816,23,3,1,70,21,3,1,176,167,124,6,2,Telephone,8,69.66,104.48,104.48,835.84,557.28,278.56
73966,19990816,32,5,1,70,21,3,1,176,167,124,6,2,Telephone,46,18.25,27.37,27.37,1259.02,839.5,419.52
74280,19990816,65,10,3,70,21,3,1,176,167,124,6,2,Telephone,24,40.77,81.55,81.55,1957.2,978.48,978.72
74336,19990816,68,11,3,70,21,3,1,176,167,124,6,2,Telephone,34,47.56,61.84,61.84,2102.56,1617.04,485.52
74355,19990816,69,11,3,70,21,3,1,176,167,124,6,2,Telephone,12,71.25,106.87,106.87,1282.44,855,427.44
74514,19990816,76,12,3,70,21,3,1,176,167,124,6,2,Telephone,32,23.84,40.52,40.52,1296.64,762.88,533.76
74883,19990816,91,16,4,70,21,3,1,176,167,124,6,2,Telephone,38,1.95,4.88,4.88,185.44,74.1,111.34
74924,19990816,92,16,4,70,21,3,1,176,167,124,6,2,Telephone,72,1.96,4.92,4.92,354.24,141.12,213.12
75153,19990816,100,17,4,70,21,3,1,176,167,124,6,2,Telephone,68,2.76,5.53,5.53,376.04,187.68,188.36
75779,20000718,14,2,1,70,21,3,1,110,95,106,8,2,Telephone,32,489.42,611.78,604.36,19339.52,15661.44,3678.08
75905,20000718,17,3,1,70,21,3,1,110,95,106,8,2,Telephone,20,60.29,84.41,84.41,1688.2,1205.8,482.4
76125,20000718,26,4,1,70,21,3,1,110,95,106,8,2,Telephone,14,217.91,326.86,326.86,4576.04,3050.74,1525.3
75587,20000818,8,1,1,70,21,3,1,102,88,104,6,7,Sales visit,12,78.26,134.63,134.63,1615.56,939.12,676.44
75981,20000818,20,3,1,70,21,3,1,102,88,104,6,7,Sales visit,12,80.63,112.9,112.9,1354.8,967.56,387.24
76035,20000818,22,3,1,70,21,3,1,102,88,104,6,7,Sales visit,8,10.18,15.28,15.28,122.24,81.44,40.8
76702,20000818,47,7,2,70,21,3,1,102,88,104,6,7,Sales visit,22,43.77,63.49,63.49,1396.78,962.94,433.84
77042,20000818,60,9,2,70,21,3,1,102,88,104,6,7,Sales visit,14,9.89,19.78,19.78,276.92,138.46,138.46
77608,20000818,83,14,3,70,21,3,1,102,88,104,6,7,Sales visit,28,57.86,92.56,92.56,2591.68,1620.08,971.6
75911,20000707,18,3,1,70,21,3,1,149,141,118,2,2,Telephone,36,89.16,133.75,133.75,4815,3209.76,1605.24
76311,20000707,31,5,1,70,21,3,1,149,141,118,2,2,Telephone,22,7.8,15.6,15.6,343.2,171.6,171.6
78761,20010812,15,2,1,70,21,3,1,136,124,115,4,7,Sales visit,20,490,735,735,14700,9800,4900
78982,20010812,21,3,1,70,21,3,1,136,124,115,4,7,Sales visit,14,29.17,35,35,490,408.38,81.62
79401,20010812,33,5,1,70,21,3,1,136,124,115,4,7,Sales visit,48,18,27,27,1296,864,432
80266,20010812,66,10,3,70,21,3,1,136,124,115,4,7,Sales visit,36,45,90,90,3240,1620,1620
80686,20010812,84,14,3,70,21,3,1,136,124,115,4,7,Sales visit,22,78.55,109.98,109.98,2419.56,1728.1,691.46
80936,20010812,98,17,4,70,21,3,1,136,124,115,4,7,Sales visit,28,3,6,6,168,84,84
78597,20010711,11,2,1,70,21,3,1,108,96,106,8,4,E-mail,16,250,350,350,5600,4000,1600
78688,20010711,13,2,1,70,21,3,1,108,96,106,8,4,E-mail,36,392.57,529.98,480.95,17314.2,14132.52,3181.68
79052,20010711,24,4,1,70,21,3,1,108,96,106,8,4,E-mail,34,62.5,75,75,2550,2125,425
78615,20010705,11,2,1,70,21,3,1,164,152,122,5,3,Mail,18,250,350,350,6300,4500,1800
79529,20010705,38,5,1,70,21,3,1,164,152,122,5,3,Mail,40,20,30,30,1200,800,400
73329,19991025,11,2,1,70,21,3,1,107,99,106,8,2,Telephone,18,264.38,370.13,370.13,6662.34,4758.84,1903.5
73364,19991025,12,2,1,70,21,3,1,107,99,106,8,2,Telephone,38,500.67,650.89,641.15,24363.7,19025.46,5338.24
73733,19991025,24,4,1,70,21,3,1,107,99,106,8,2,Telephone,32,64.05,76.86,76.86,2459.52,2049.6,409.92
75464,20001015,3,1,1,70,21,3,1,136,124,115,4,2,Telephone,30,16.54,22.84,22.84,685.2,496.2,189
75510,20001015,5,1,1,70,21,3,1,136,124,115,4,2,Telephone,14,37.81,54.09,54.09,757.26,529.34,227.92
76029,20001015,22,3,1,70,21,3,1,136,124,115,4,2,Telephone,10,10.18,15.28,15.28,152.8,101.8,51
77536,20001015,76,12,3,70,21,3,1,136,124,115,4,2,Telephone,48,23.54,40.02,40.02,1920.96,1129.92,791.04
77603,20001015,82,14,3,70,21,3,1,136,124,115,4,2,Telephone,38,20.47,30.71,30.71,1166.98,777.86,389.12
77698,20001015,85,14,3,70,21,3,1,136,124,115,4,2,Telephone,12,177.17,301.2,301.2,3614.4,2126.04,1488.36
75529,20001018,6,1,1,70,21,3,1,138,125,115,4,5,Web,6,87.63,123.56,123.56,741.36,525.78,215.58
75668,20001018,11,2,1,70,21,3,1,138,125,115,4,5,Web,18,253.07,354.29,354.29,6377.22,4555.26,1821.96
75786,20001018,14,2,1,70,21,3,1,138,125,115,4,5,Web,28,489.42,611.78,532.8,14918.4,13703.76,1214.64
75842,20001018,15,2,1,70,21,3,1,138,125,115,4,5,Web,20,504.54,756.82,756.82,15136.4,10090.8,5045.6
76205,20001018,28,4,1,70,21,3,1,138,125,115,4,5,Web,28,24.35,30.44,30.44,852.32,681.8,170.52
76349,20001018,32,5,1,70,21,3,1,138,125,115,4,5,Web,46,16.87,25.31,25.31,1164.26,776.02,388.24
76367,20001018,33,5,1,70,21,3,1,138,125,115,4,5,Web,58,18.2,27.3,27.3,1583.4,1055.6,527.8
76448,20001018,36,5,1,70,21,3,1,138,125,115,4,5,Web,60,18.45,30.64,30.64,1838.4,1107,731.4
76554,20001018,40,5,1,70,21,3,1,138,125,115,4,5,Web,82,18.19,25.29,25.29,2073.78,1491.58,582.2
77616,20001018,83,14,3,70,21,3,1,138,125,115,4,5,Web,20,57.86,92.56,92.56,1851.2,1157.2,694
77671,20001018,85,14,3,70,21,3,1,138,125,115,4,5,Web,14,177.17,301.2,301.2,4216.8,2480.38,1736.42
75674,20001015,11,2,1,70,21,3,1,106,97,106,8,4,E-mail,18,253.07,354.29,354.29,6377.22,4555.26,1821.96
76160,20001015,27,4,1,70,21,3,1,106,97,106,8,4,E-mail,8,245.44,441.8,441.8,3534.4,1963.52,1570.88
76303,20001015,31,5,1,70,21,3,1,106,97,106,8,4,E-mail,34,7.8,15.6,15.6,530.4,265.2,265.2
75465,20001010,3,1,1,70,21,3,1,112,101,95,6,2,Telephone,24,16.54,22.84,22.84,548.16,396.96,151.2
76074,20001010,24,4,1,70,21,3,1,112,101,95,6,2,Telephone,38,63.95,76.73,76.73,2915.74,2430.1,485.64
76345,20001010,32,5,1,70,21,3,1,112,101,95,6,2,Telephone,58,16.87,25.31,25.31,1467.98,978.46,489.52
76714,20001010,47,7,2,70,21,3,1,112,101,95,6,2,Telephone,20,43.77,63.49,63.49,1269.8,875.4,394.4
76741,20001010,49,7,2,70,21,3,1,112,101,95,6,2,Telephone,14,15.71,31.42,31.42,439.88,219.94,219.94
76828,20001010,52,8,2,70,21,3,1,112,101,95,6,2,Telephone,20,18.35,36.7,36.7,734,367,367
76844,20001010,53,8,2,70,21,3,1,112,101,95,6,2,Telephone,12,28.2,39.49,39.49,473.88,338.4,135.48
77063,20001010,60,9,2,70,21,3,1,112,101,95,6,2,Telephone,8,9.89,19.78,19.78,158.24,79.12,79.12
77087,20001010,61,9,2,70,21,3,1,112,101,95,6,2,Telephone,34,19.52,39.04,39.04,1327.36,663.68,663.68
77146,20001010,62,9,2,70,21,3,1,112,101,95,6,2,Telephone,28,46.52,79.11,79.11,2215.08,1302.56,912.52
77597,20001010,82,14,3,70,21,3,1,112,101,95,6,2,Telephone,36,20.47,30.71,30.71,1105.56,736.92,368.64
75798,20001021,14,2,1,70,21,3,1,99,86,104,6,2,Telephone,36,489.42,611.78,537.33,19343.88,17619.12,1724.76
76057,20001021,23,3,1,70,21,3,1,99,86,104,6,2,Telephone,8,65.25,97.87,97.87,782.96,522,260.96
76335,20001021,32,5,1,70,21,3,1,99,86,104,6,2,Telephone,44,16.87,25.31,25.31,1113.64,742.28,371.36
76605,20001021,43,6,2,70,21,3,1,99,86,104,6,2,Telephone,18,126.51,189.77,189.77,3415.86,2277.18,1138.68
76835,20001021,53,8,2,70,21,3,1,99,86,104,6,2,Telephone,42,28.2,39.49,39.49,1658.58,1184.4,474.18
76958,20001021,57,9,2,70,21,3,1,99,86,104,6,2,Telephone,6,38.97,77.94,77.94,467.64,233.82,233.82
77000,20001021,58,9,2,70,21,3,1,99,86,104,6,2,Telephone,20,56.88,79.65,79.65,1593,1137.6,455.4
77269,20001021,67,10,3,70,21,3,1,99,86,104,6,2,Telephone,38,121.45,255.07,255.07,9692.66,4615.1,5077.56
77550,20001021,77,12,3,70,21,3,1,99,86,104,6,2,Telephone,42,45.31,90.63,90.63,3806.46,1903.02,1903.44
77694,20001021,85,14,3,70,21,3,1,99,86,104,6,2,Telephone,10,177.17,301.2,301.2,3012,1771.7,1240.3
77377,20001021,70,11,3,70,21,3,1,105,94,105,7,2,Telephone,12,81.37,122.06,122.06,1464.72,976.44,488.28
75463,20001015,3,1,1,70,21,3,1,177,164,124,6,4,E-mail,34,16.54,22.84,22.84,776.56,562.36,214.2
75676,20001015,11,2,1,70,21,3,1,177,164,124,6,4,E-mail,14,253.07,354.29,354.29,4960.06,3542.98,1417.08
75928,20001015,18,3,1,70,21,3,1,177,164,124,6,4,E-mail,40,89.16,133.75,133.75,5350,3566.4,1783.6
75955,20001015,19,3,1,70,21,3,1,177,164,124,6,4,E-mail,28,153.53,245.66,245.66,6878.48,4298.84,2579.64
76446,20001015,36,5,1,70,21,3,1,177,164,124,6,4,E-mail,50,18.45,30.64,30.64,1532,922.5,609.5
76553,20001015,40,5,1,70,21,3,1,177,164,124,6,4,E-mail,74,18.19,25.29,25.29,1871.46,1346.06,525.4
76568,20001015,41,5,1,70,21,3,1,177,164,124,6,4,E-mail,20,25.15,32.7,32.7,654,503,151
76590,20001015,42,6,2,70,21,3,1,177,164,124,6,4,E-mail,20,100.91,151.38,151.38,3027.6,2018.2,1009.4
76744,20001015,49,7,2,70,21,3,1,177,164,124,6,4,E-mail,12,15.71,31.42,31.42,377.04,188.52,188.52
76789,20001015,51,8,2,70,21,3,1,177,164,124,6,4,E-mail,22,34.47,68.94,68.94,1516.68,758.34,758.34
76856,20001015,53,8,2,70,21,3,1,177,164,124,6,4,E-mail,18,28.2,39.49,39.49,710.82,507.6,203.22
76888,20001015,54,8,2,70,21,3,1,177,164,124,6,4,E-mail,18,34.36,51.54,51.54,927.72,618.48,309.24
77036,20001015,59,9,2,70,21,3,1,177,164,124,6,4,E-mail,14,45.58,59.25,59.25,829.5,638.12,191.38
77299,20001015,67,10,3,70,21,3,1,177,164,124,6,4,E-mail,44,121.45,255.07,255.07,11223.08,5343.8,5879.28
77351,20001015,69,11,3,70,21,3,1,177,164,124,6,4,E-mail,20,69.69,104.54,104.54,2090.8,1393.8,697
77619,20001015,83,14,3,70,21,3,1,177,164,124,6,4,E-mail,28,57.86,92.56,92.56,2591.68,1620.08,971.6
80388,20011021,71,11,3,70,21,3,1,123,112,111,7,2,Telephone,26,60,90,90,2340,1560,780
78821,20011021,16,2,1,70,21,3,1,109,98,106,8,7,Sales visit,152,1,2,2,304,152,152
78864,20011021,17,3,1,70,21,3,1,109,98,106,8,7,Sales visit,24,60,84,84,2016,1440,576
79296,20011021,31,5,1,70,21,3,1,109,98,106,8,7,Sales visit,32,7.5,15,15,480,240,240
78433,20011019,6,1,1,70,21,3,1,177,164,124,6,7,Sales visit,8,85.11,120,120,960,680.88,279.12
78571,20011019,10,1,1,70,21,3,1,177,164,124,6,7,Sales visit,18,10,17,17,306,180,126
78854,20011019,17,3,1,70,21,3,1,177,164,124,6,7,Sales visit,28,60,84,84,2352,1680,672
78892,20011019,18,3,1,70,21,3,1,177,164,124,6,7,Sales visit,32,86,129,129,4128,2752,1376
79035,20011019,23,3,1,70,21,3,1,177,164,124,6,7,Sales visit,8,65.33,97.98,97.98,783.84,522.64,261.2
79450,20011019,35,5,1,70,21,3,1,177,164,124,6,7,Sales visit,60,17.78,24,24,1440,1066.8,373.2
79484,20011019,36,5,1,70,21,3,1,177,164,124,6,7,Sales visit,52,18.05,29.98,29.98,1558.96,938.6,620.36
79712,20011019,45,6,2,70,21,3,1,177,164,124,6,7,Sales visit,16,383.32,574.98,574.98,9199.68,6133.12,3066.56
79921,20011019,54,8,2,70,21,3,1,177,164,124,6,7,Sales visit,16,35.33,52.99,52.99,847.84,565.28,282.56
80054,20011019,59,9,2,70,21,3,1,177,164,124,6,7,Sales visit,16,46.15,59.99,59.99,959.84,738.4,221.44
80153,20011019,62,9,2,70,21,3,1,177,164,124,6,7,Sales visit,52,47.06,80,80,4160,2447.12,1712.88
80625,20011019,82,14,3,70,21,3,1,177,164,124,6,7,Sales visit,48,20,30,30,1440,960,480
74346,19990128,68,11,3,70,21,3,1,109,98,106,8,4,E-mail,34,47.56,61.84,61.84,2102.56,1617.04,485.52
73138,19990226,4,1,1,70,21,3,1,111,100,95,6,4,E-mail,40,5.23,7.32,7.32,292.8,209.2,83.6
73229,19990226,8,1,1,70,21,3,1,111,100,95,6,4,E-mail,12,88.23,151.77,151.77,1821.24,1058.76,762.48
73287,19990226,10,1,1,70,21,3,1,111,100,95,6,4,E-mail,12,11.35,19.29,19.29,231.48,136.2,95.28
73307,19990226,11,2,1,70,21,3,1,111,100,95,6,4,E-mail,18,264.38,370.13,370.13,6662.34,4758.84,1903.5
73479,19990226,15,2,1,70,21,3,1,111,100,95,6,4,E-mail,18,554.59,831.88,675.21,12153.78,9982.62,2171.16
73520,19990226,17,3,1,70,21,3,1,111,100,95,6,4,E-mail,22,64.36,90.09,90.09,1981.98,1415.92,566.06
73644,19990226,20,3,1,70,21,3,1,111,100,95,6,4,E-mail,18,90.91,127.27,127.27,2290.86,1636.38,654.48
73720,19990226,24,4,1,70,21,3,1,111,100,95,6,4,E-mail,26,64.05,76.86,76.86,1998.36,1665.3,333.06
74109,19990226,37,5,1,70,21,3,1,111,100,95,6,4,E-mail,54,32.59,52.15,52.15,2816.1,1759.86,1056.24
73072,19990227,1,1,1,70,21,3,1,99,86,104,6,3,Mail,40,4.38,6.59,6.59,263.6,175.2,88.4
73151,19990227,5,1,1,70,21,3,1,99,86,104,6,3,Mail,16,38.4,54.93,54.93,878.88,614.4,264.48
73191,19990227,7,1,1,70,21,3,1,99,86,104,6,3,Mail,10,48.38,66.77,66.77,667.7,483.8,183.9
